id,title,magnitude,date-time,date-label,latitude,longitude,depth,region,url-usgs
us6000m47u,"M 4.7 - 32 km SW of Meulaboh, Indonesia",4.7,2024-01-17 15:18:06.634,17-01-2024 15:18,3.9569,95.8972,58.424,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m47u
us7000lths,"M 4.2 - 15 km NE of Madang, Papua New Guinea",4.2,2024-01-17 15:16:50.944,17-01-2024 15:16,-5.1378,145.8976,84.13,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lths
us7000lthr,"M 4.4 - Maug Islands region, Northern Mariana Islands",4.4,2024-01-17 14:50:58.381,17-01-2024 14:50,19.3185,145.6748,10.0,Northern Mariana Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lthr
us7000lti6,"M 4.4 - 26 km N of Hihifo, Tonga",4.4,2024-01-17 14:22:11.243,17-01-2024 14:22,-15.7206,-173.7704,64.152,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lti6
us6000m47p,"M 4.5 - 125 km S of Akureyri, Iceland",4.5,2024-01-17 14:14:46.284,17-01-2024 14:14,64.5686,-17.7961,10.0,Iceland,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m47p
us7000lthq,"M 4.6 - 156 km SSE of Isangel, Vanuatu",4.6,2024-01-17 13:48:58.296,17-01-2024 13:48,-20.7739,170.0063,10.0,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lthq
us7000lthm,"M 4.5 - 169 km SSE of Isangel, Vanuatu",4.5,2024-01-17 13:12:57.274,17-01-2024 13:12,-20.8734,170.0765,10.0,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lthm
us6000m46a,"M 5.0 - 219 km N of Saipan, Northern Mariana Islands",5.0,2024-01-17 13:00:49.087,17-01-2024 13:00,17.1875,145.9299,146.317,Northern Mariana Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m46a
us7000lti0,"M 4.2 - 110 km NNE of Tobelo, Indonesia",4.2,2024-01-17 12:42:22.519,17-01-2024 12:42,2.6602,128.3711,201.593,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lti0
us6000m45x,"M 5.6 - 29 km NE of Hinatuan, Philippines",5.6,2024-01-17 12:32:01.191,17-01-2024 12:32,8.558,126.5225,39.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m45x
us7000lthi,M 4.4 - north of Severnaya Zemlya,4.4,2024-01-17 10:57:47.567,17-01-2024 10:57,83.4698,114.7456,10.0,north of Severnaya Zemlya,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lthi
us7000lthh,"M 4.2 - 64 km W of Tobelo, Indonesia",4.2,2024-01-17 10:34:15.630,17-01-2024 10:34,1.7122,127.4324,161.817,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lthh
us6000m45s,"M 4.5 - 94 km NNE of Baukau, Timor Leste",4.5,2024-01-17 10:15:22.631,17-01-2024 10:15,-7.6536,126.6732,189.836,Timor Leste,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m45s
us7000lthd,"M 4.5 - 119 km SE of Alo, Wallis and Futuna",4.5,2024-01-17 05:54:19.505,17-01-2024 05:54,-15.1112,-177.364,10.0,Wallis and Futuna,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lthd
us6000m44s,"M 4.4 - 78 km SW of Atocha, Bolivia",4.4,2024-01-17 04:19:40.146,17-01-2024 04:19,-21.4208,-66.7706,212.776,Bolivia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m44s
pr2024017000,"M 4.4 - 9 km SW of Guánica, Puerto Rico",4.4,2024-01-17 03:07:42.000,17-01-2024 03:07,17.91,-66.9686,10.0,Puerto Rico,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024017000
us7000lth9,"M 4.4 - 8 km NNW of El Paraíso, Mexico",4.4,2024-01-17 03:02:40.952,17-01-2024 03:02,17.5834,-95.1859,129.52,Mexico,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lth9
us7000ltha,M 4.4 - south of the Kermadec Islands,4.4,2024-01-17 01:10:08.079,17-01-2024 01:10,-32.5597,-178.0206,10.0,south of the Kermadec Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltha
us6000m441,"M 4.3 - 8 km NW of Ashkāsham, Afghanistan",4.3,2024-01-17 00:40:51.195,17-01-2024 00:40,36.7277,71.4547,179.852,Afghanistan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m441
us6000m43k,"M 4.5 - 19 km WSW of Dompu, Indonesia",4.5,2024-01-16 22:28:16.751,16-01-2024 22:28,-8.6149,118.3022,136.247,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m43k
us6000m42v,"M 4.4 - 57 km SSE of Shikotan, Russia",4.4,2024-01-16 19:51:18.579,16-01-2024 19:51,43.3628,147.1076,35.0,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m42v
us7000lt8y,"M 4.0 - Kepulauan Babar, Indonesia",4.0,2024-01-16 19:43:17.767,16-01-2024 19:43,-7.0551,129.7095,110.231,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8y
us6000m42l,"M 4.1 - 11 km SSE of Adak, Alaska",4.1,2024-01-16 18:13:31.643,16-01-2024 18:13,51.7831,-176.5467,70.326,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m42l
us6000m42g,"M 4.8 - 130 km E of Bitung, Indonesia",4.8,2024-01-16 18:03:50.427,16-01-2024 18:03,1.3347,126.2949,25.01,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m42g
us7000lt8q,"M 4.2 - 28 km WNW of Manado, Indonesia",4.2,2024-01-16 17:57:13.510,16-01-2024 17:57,1.5479,124.6017,223.021,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8q
us7000lt8t,"M 4.3 - 155 km W of Neiafu, Tonga",4.3,2024-01-16 17:20:17.257,16-01-2024 17:20,-18.3909,-175.4275,230.333,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8t
us7000lt8n,"M 4.1 - 70 km NNE of Gili Air, Indonesia",4.1,2024-01-16 17:04:28.759,16-01-2024 17:04,-7.816,116.4278,256.296,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8n
us7000lt8l,"M 4.5 - 25 km ESE of Madang, Papua New Guinea",4.5,2024-01-16 15:36:40.061,16-01-2024 15:36,-5.326,145.9895,9.968,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8l
us7000lt8j,"M 4.5 - 213 km WSW of Houma, Tonga",4.5,2024-01-16 14:55:09.846,16-01-2024 14:55,-22.0236,-177.151,197.471,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8j
us7000lt8k,"M 4.5 - 110 km S of Kokopo, Papua New Guinea",4.5,2024-01-16 14:51:25.822,16-01-2024 14:51,-5.3334,152.3856,48.878,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8k
us7000lt8i,"M 4.5 - 33 km SSE of Lata, Solomon Islands",4.5,2024-01-16 14:26:59.821,16-01-2024 14:26,-11.0177,165.884,60.13,Solomon Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8i
us7000lt8f,"M 4.5 - 143 km NNW of Finschhafen, Papua New Guinea",4.5,2024-01-16 12:49:25.681,16-01-2024 12:49,-5.4231,147.2224,210.511,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8f
us6000m3zt,"M 4.5 - 263 km NE of Kuril’sk, Russia",4.5,2024-01-16 12:01:01.538,16-01-2024 12:01,47.1501,149.8809,246.598,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3zt
us7000lt8c,"M 4.3 - 203 km ENE of Levuka, Fiji",4.3,2024-01-16 10:57:22.938,16-01-2024 10:57,-17.5758,-178.8317,540.432,Fiji,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8c
us6000m3yi,"M 4.4 - 47 km SE of Pedasí, Panama",4.4,2024-01-16 10:35:22.056,16-01-2024 10:35,7.1797,-79.7804,10.0,Panama,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3yi
us6000m3wz,M 4.5 - Fiji region,4.5,2024-01-16 09:48:42.430,16-01-2024 09:48,-21.6979,-179.351,580.146,Fiji region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3wz
us6000m3wx,"M 4.7 - 14 km SW of Anamizu, Japan",4.7,2024-01-16 09:42:16.421,16-01-2024 09:42,37.1307,136.7977,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3wx
us7000lt88,M 4.3 - south of the Fiji Islands,4.3,2024-01-16 08:56:48.083,16-01-2024 08:56,-23.1139,179.9098,489.746,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt88
us6000m3wr,"M 4.3 - 114 km ENE of Lhasa, China",4.3,2024-01-16 08:45:20.524,16-01-2024 08:45,29.8765,92.2512,10.0,China,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3wr
us6000m3wa,"M 4.8 - 53 km SE of Hengchun, Taiwan",4.8,2024-01-16 07:12:31.428,16-01-2024 07:12,21.626,121.059,24.159,Taiwan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3wa
us7000lt85,"M 4.1 - 288 km N of Tobelo, Indonesia",4.1,2024-01-16 05:35:56.692,16-01-2024 05:35,4.3024,128.4198,8.542,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt85
us6000m3vk,"M 4.6 - 9 km WSW of Pórto Chéli, Greece",4.6,2024-01-16 05:20:50.362,16-01-2024 05:20,37.2983,23.0379,10.0,Greece,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3vk
ak024qjanyi,"M 4.5 - 65 km NE of Teller, Alaska",4.5,2024-01-16 04:53:09.647,16-01-2024 04:53,65.6298,-165.2551,10.8,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/ak024qjanyi
us7000lt89,"M 4.2 - 74 km N of Namuac, Philippines",4.2,2024-01-16 04:15:44.150,16-01-2024 04:15,19.2761,121.2515,35.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt89
us7000lt8a,"M 4.5 - 38 km WSW of Calongbuyan, Philippines",4.5,2024-01-16 04:14:21.038,16-01-2024 04:14,17.056,120.0884,35.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt8a
us7000lt83,"M 4.4 - 69 km N of Namuac, Philippines",4.4,2024-01-16 04:06:52.470,16-01-2024 04:06,19.2376,121.1321,35.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt83
us7000lt87,"M 4.2 - 58 km NNW of Ende, Indonesia",4.2,2024-01-16 03:55:41.380,16-01-2024 03:55,-8.355,121.4569,204.582,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt87
us6000m3vl,"M 4.1 - 40 km SSW of Padam, India",4.1,2024-01-16 03:23:53.611,16-01-2024 03:23,33.1245,76.7306,10.0,India,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3vl
us6000m3vb,M 4.5 - Banda Sea,4.5,2024-01-16 03:16:55.223,16-01-2024 03:16,-6.5954,129.9871,156.244,Banda Sea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3vb
us7000lt82,"M 4.0 - 299 km SSE of Preobrazheniye, Russia",4.0,2024-01-16 03:07:54.882,16-01-2024 03:07,40.2957,134.8368,415.804,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt82
us6000m3v7,"M 4.2 - 30 km ESE of Longaví, Chile",4.2,2024-01-16 02:34:24.914,16-01-2024 02:34,-36.0936,-71.3848,118.838,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3v7
us7000lt80,"M 4.1 - 203 km S of Ōyama, Japan",4.1,2024-01-16 01:18:21.942,16-01-2024 01:18,32.7676,138.1824,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt80
us6000m3uj,"M 4.2 - 87 km WSW of San Pedro de Atacama, Chile",4.2,2024-01-15 23:11:32.762,15-01-2024 23:11,-23.3186,-68.9289,91.604,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3uj
us7000lsyn,"M 4.5 - Kermadec Islands, New Zealand",4.5,2024-01-15 22:08:35.803,15-01-2024 22:08,-30.4756,-178.4227,35.0,New Zealand,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsyn
us7000lsyp,"M 4.7 - 183 km WNW of Panguna, Papua New Guinea",4.7,2024-01-15 22:00:13.026,15-01-2024 22:00,-5.7982,153.9085,10.0,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsyp
us6000m3uc,"M 5.2 - Kermadec Islands, New Zealand",5.2,2024-01-15 21:56:59.176,15-01-2024 21:56,-30.682,-178.0763,32.759,New Zealand,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3uc
us7000lsyq,"M 4.1 - 26 km SE of Jurm, Afghanistan",4.1,2024-01-15 21:55:13.406,15-01-2024 21:55,36.7295,71.0844,210.814,Afghanistan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsyq
us6000m3u4,"M 4.7 - 154 km NW of Antofagasta de la Sierra, Argentina",4.7,2024-01-15 21:37:22.137,15-01-2024 21:37,-24.9312,-68.3176,97.204,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3u4
us6000m3te,"M 4.4 - 89 km ENE of Diego de Almagro, Chile",4.4,2024-01-15 18:44:38.796,15-01-2024 18:44,-26.135,-69.1916,111.459,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3te
us6000m3tc,"M 4.0 - 44 km NNW of Khandūd, Afghanistan",4.0,2024-01-15 18:23:26.907,15-01-2024 18:23,37.3217,72.1365,228.761,Afghanistan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3tc
us6000m3t9,M 5.1 - Bouvet Island region,5.1,2024-01-15 17:30:26.555,15-01-2024 17:30,-53.8774,3.0625,10.0,Bouvet Island region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3t9
us6000m3t5,"M 5.1 - 106 km NNW of Isangel, Vanuatu",5.1,2024-01-15 16:43:07.427,15-01-2024 16:43,-18.7157,168.754,150.788,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3t5
us7000lsyc,"M 4.6 - 79 km NW of Malango, Solomon Islands",4.6,2024-01-15 15:01:34.577,15-01-2024 15:01,-9.1639,159.2251,11.631,Solomon Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsyc
us6000m3sj,"M 4.2 - 71 km SSW of Nueva Concepción, Guatemala",4.2,2024-01-15 14:33:45.538,15-01-2024 14:33,13.5843,-91.4894,29.793,Guatemala,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3sj
us6000m3se,"M 4.5 - 85 km WNW of El Aguilar, Argentina",4.5,2024-01-15 14:05:14.505,15-01-2024 14:05,-22.9964,-66.4801,220.255,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3se
us6000m3sf,"M 5.0 - 120 km SSE of Sarangani, Philippines",5.0,2024-01-15 14:04:35.409,15-01-2024 14:04,4.3428,125.7007,88.75,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3sf
us7000lsyb,"M 4.1 - 20 km SE of Lumding Railway Colony, India",4.1,2024-01-15 13:42:34.566,15-01-2024 13:42,25.6032,93.2892,10.0,India,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsyb
us7000lsya,"M 4.3 - 187 km SSE of Isangel, Vanuatu",4.3,2024-01-15 13:32:21.851,15-01-2024 13:32,-21.1086,169.9654,100.716,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsya
us6000m3sa,"M 5.2 - 62 km NW of Kurumkan, Russia",5.2,2024-01-15 12:52:26.490,15-01-2024 12:52,54.7762,109.7358,10.0,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3sa
us7000lsyj,M 4.7 - Kermadec Islands region,4.7,2024-01-15 12:16:16.905,15-01-2024 12:16,-27.369,-176.4353,44.162,Kermadec Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsyj
us7000lsy4,M 4.5 - southeast Indian Ridge,4.5,2024-01-15 12:05:45.170,15-01-2024 12:05,-49.0449,107.039,10.0,southeast Indian Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsy4
us7000lsy5,M 4.1 - Kermadec Islands region,4.1,2024-01-15 11:59:00.431,15-01-2024 11:59,-27.3761,-176.7332,49.206,Kermadec Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsy5
us6000m3r0,"M 4.8 - 7 km NNE of Hinatuan, Philippines",4.8,2024-01-15 11:31:25.572,15-01-2024 11:31,8.4334,126.3668,78.052,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3r0
us6000m3qt,"M 4.3 - 14 km E of Betulia, Colombia",4.3,2024-01-15 11:23:19.711,15-01-2024 11:23,6.8935,-73.1499,151.315,Colombia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3qt
ci40460015,"M 4.4 - 40 km S of San Clemente Is. (SE tip), CA",4.43,2024-01-15 10:44:10.130,15-01-2024 10:44,32.4636667,-118.2878333,5.91,CA,https://earthquake.usgs.gov/earthquakes/eventpage/ci40460015
us6000m3qd,"M 4.2 - 6 km WNW of Paltin, Romania",4.2,2024-01-15 09:01:48.572,15-01-2024 09:01,45.7964,26.6386,75.376,Romania,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3qd
ak024oxx4xg,"M 4.6 - 59 km SSE of Chignik, Alaska",4.6,2024-01-15 08:16:16.585,15-01-2024 08:16,55.7704,-158.1914,59.0,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/ak024oxx4xg
us6000m3q5,"M 4.6 - 293 km SSE of Ambon, Indonesia",4.6,2024-01-15 07:35:27.700,15-01-2024 07:35,-6.2979,128.7139,252.219,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3q5
us7000lsxw,"M 4.9 - 120 km SE of Pangai, Tonga",4.9,2024-01-15 05:47:12.445,15-01-2024 05:47,-20.6863,-173.6654,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsxw
us6000m3pm,"M 5.0 - 9 km NE of San Pedro de Atacama, Chile",5.0,2024-01-15 05:17:38.249,15-01-2024 05:17,-22.8576,-68.1246,99.92,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3pm
us7000lsy0,"M 4.3 - 66 km NNW of Pante Makasar, Timor Leste",4.3,2024-01-15 03:10:41.847,15-01-2024 03:10,-8.6757,124.0964,82.536,Timor Leste,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsy0
us6000m3pg,"M 4.1 - Izu Islands, Japan region",4.1,2024-01-15 03:08:51.621,15-01-2024 03:08,30.5564,137.8109,471.233,Japan region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3pg
us6000m3q4,"M 4.8 - 166 km SSW of ‘Ohonua, Tonga",4.8,2024-01-15 02:55:40.705,15-01-2024 02:55,-22.7992,-175.3473,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3q4
us7000lsxu,"M 4.2 - 243 km S of Alo, Wallis and Futuna",4.2,2024-01-15 02:31:09.678,15-01-2024 02:31,-16.4788,-177.7167,390.321,Wallis and Futuna,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsxu
us6000m3ns,"M 5.0 - 175 km S of ‘Ohonua, Tonga",5.0,2024-01-15 00:50:53.163,15-01-2024 00:50,-22.9137,-175.1313,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3ns
us7000lsxv,"M 4.3 - Maug Islands region, Northern Mariana Islands",4.3,2024-01-15 00:33:48.252,15-01-2024 00:33,20.1959,145.4896,10.0,Northern Mariana Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsxv
us7000lsyt,"M 4.2 - 84 km SSW of Hihifo, Tonga",4.2,2024-01-15 00:16:08.434,15-01-2024 00:16,-16.6856,-174.017,120.79,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lsyt
us6000m3np,"M 4.3 - 80 km NNE of Hamatonbetsu, Japan",4.3,2024-01-15 00:15:06.226,15-01-2024 00:15,45.817,142.7299,308.719,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3np
us6000m3na,"M 4.2 - 77 km SSW of La Gomera, Guatemala",4.2,2024-01-14 21:24:08.694,14-01-2024 21:24,13.4905,-91.4408,42.808,Guatemala,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3na
us6000m3n4,"M 4.3 - 56 km SSW of La Gomera, Guatemala",4.3,2024-01-14 21:14:49.186,14-01-2024 21:14,13.6209,-91.2772,64.575,Guatemala,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3n4
us6000m4rz,M 4.3 - South Sandwich Islands region,4.3,2024-01-14 17:18:33.485,14-01-2024 17:18,-58.7149,-25.1107,27.169,South Sandwich Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rz
us6000m4ru,"M 4.2 - 55 km SSW of Champerico, Guatemala",4.2,2024-01-14 16:31:25.224,14-01-2024 16:31,13.8374,-92.1197,35.0,Guatemala,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4ru
us6000m4ry,"M 4.4 - Pagan region, Northern Mariana Islands",4.4,2024-01-14 16:14:36.233,14-01-2024 16:14,18.84,144.9599,10.0,Northern Mariana Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4ry
us6000m4rt,"M 4.2 - 39 km N of Yigo Village, Guam",4.2,2024-01-14 16:13:36.749,14-01-2024 16:13,13.8856,144.8199,187.174,Guam,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rt
us6000m3m5,M 4.9 - central Mid-Atlantic Ridge,4.9,2024-01-14 15:34:16.418,14-01-2024 15:34,-0.8186,-22.1074,10.0,central Mid-Atlantic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3m5
us6000m4rr,"M 4.5 - 181 km S of ‘Ohonua, Tonga",4.5,2024-01-14 15:03:04.943,14-01-2024 15:03,-22.9541,-174.6178,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rr
us6000m4s1,"M 4.4 - 170 km S of ‘Ohonua, Tonga",4.4,2024-01-14 14:02:50.046,14-01-2024 14:02,-22.8633,-175.1922,35.794,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4s1
us6000m3lx,"M 4.0 - 58 km SE of Wāngjing, India",4.0,2024-01-14 13:21:40.369,14-01-2024 13:21,24.2812,94.5378,92.954,India,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3lx
us6000m3lk,M 4.6 - Fiji region,4.6,2024-01-14 11:00:38.431,14-01-2024 11:00,-20.6137,-178.2551,521.317,Fiji region,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3lk
us6000m3li,"M 4.2 - 78 km W of San Antonio de los Cobres, Argentina",4.2,2024-01-14 10:57:16.977,14-01-2024 10:57,-24.3273,-67.0862,202.58,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3li
us6000m3lj,"M 4.5 - 101 km SE of Sarangani, Philippines",4.5,2024-01-14 10:56:20.744,14-01-2024 10:56,4.8037,126.1553,92.124,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3lj
us6000m4rm,M 4.3 - south of the Fiji Islands,4.3,2024-01-14 10:16:12.229,14-01-2024 10:16,-26.2741,179.9704,495.718,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rm
us6000m3le,"M 4.5 - 5 km W of Yacuiba, Bolivia",4.5,2024-01-14 09:54:10.520,14-01-2024 09:54,-22.018,-63.7278,537.312,Bolivia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3le
us6000m3ld,"M 4.5 - 266 km WNW of Houma, Tonga",4.5,2024-01-14 09:30:00.617,14-01-2024 09:30,-20.3239,-177.7007,499.597,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3ld
us6000m3lc,"M 4.1 - 255 km ESE of Kushimoto, Japan",4.1,2024-01-14 09:11:53.674,14-01-2024 09:11,32.2558,138.0997,369.746,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3lc
us6000m4rh,"M 4.4 - 171 km E of Lospalos, Timor Leste",4.4,2024-01-14 08:46:05.561,14-01-2024 08:46,-8.4555,128.5507,18.107,Timor Leste,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rh
us7000lx4t,"M 4.0 - 14 km S of Salina Cruz, Mexico",4.0,2024-01-14 08:36:43.477,14-01-2024 08:36,16.0484,-95.1903,8.923,Mexico,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lx4t
us6000m4rn,M 4.2 - west of Macquarie Island,4.2,2024-01-14 08:31:23.223,14-01-2024 08:31,-54.0088,140.5813,9.873,west of Macquarie Island,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rn
us6000m3la,"M 4.9 - 4 km W of Fonte Bastardo, Portugal",4.9,2024-01-14 08:19:55.057,14-01-2024 08:19,38.6954,-27.1332,10.0,Portugal,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3la
us6000m4rf,"M 4.5 - 135 km N of Ba, Fiji",4.5,2024-01-14 07:33:51.118,14-01-2024 07:33,-16.3095,177.7366,10.0,Fiji,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rf
us6000m4rd,M 4.4 - south of the Fiji Islands,4.4,2024-01-14 07:27:34.924,14-01-2024 07:27,-25.4818,179.7649,526.711,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rd
us6000m4re,"M 4.2 - 114 km SSW of Isangel, Vanuatu",4.2,2024-01-14 07:26:14.195,14-01-2024 07:26,-20.5087,168.9004,10.0,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4re
us6000m4rc,"M 4.3 - 184 km WSW of Salluit, Canada",4.3,2024-01-14 06:41:40.967,14-01-2024 06:41,61.4739,-78.798,9.332,Canada,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rc
us6000m4rb,"M 4.1 - 249 km E of Levuka, Fiji",4.1,2024-01-14 06:30:48.548,14-01-2024 06:30,-17.895,-178.3302,607.632,Fiji,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rb
us7000lx4s,"M 4.0 - 1 km SSW of San Francisco Cozoaltepec, Mexico",4.0,2024-01-14 06:27:08.046,14-01-2024 06:27,15.8048,-96.7285,26.443,Mexico,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lx4s
us6000m4ra,"M 4.1 - 68 km W of Tobelo, Indonesia",4.1,2024-01-14 05:44:16.197,14-01-2024 05:44,1.7303,127.3932,126.635,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4ra
us6000m4rk,"M 4.1 - 231 km SW of Yulara, Australia",4.1,2024-01-14 04:46:22.943,14-01-2024 04:46,-26.9549,129.6584,10.0,Australia,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4rk
us6000m4r5,"M 4.4 - 47 km WSW of Rabaul, Papua New Guinea",4.4,2024-01-14 03:22:35.410,14-01-2024 03:22,-4.3259,151.7546,225.494,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m4r5
us6000m3kd,"M 5.1 - 25 km WNW of Ollagüe, Chile",5.1,2024-01-14 01:08:13.509,14-01-2024 01:08,-21.1059,-68.4615,122.296,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m3kd
